datetime_posted,title,n_words,scare_quote_count,has_colon,person_to_ent_ratio,person_count,is_fox
2024-03-14 03:16:26.080,Kristi Noem faces lawsuit after promoting Texas dentist on social media,11.0,0.0,0.0,0.5,1.0,0
2020-07-01 08:31:00.000,Israel annexing the West Bank isn't the disaster for peace everyone says it is,14.0,0.0,0.0,0.0,0.0,0
2024-01-03 21:00:41.000,Vivek Ramaswamy: 'Wounded' Trump's movement needs a new leader,9.0,1.0,1.0,1.0,1.0,0
2024-06-25 11:29:21.425,"NBC Select Travel Awards 2024: The best duffels, backpacks and weekenders",11.0,0.0,1.0,0.0,0.0,0
2022-03-04 04:08:15.456,Teen testifies about ‘surreal’ experience tipping off FBI about his dad before Jan. 6 riot,15.0,0.0,0.0,0.0,0.0,0
2021-04-13 20:01:25.575,Muslims navigate restrictions in the second pandemic Ramadan,8.0,0.0,0.0,0.0,0.0,0
2025-10-21 19:28:37.598,Fitbit Charge 6 Review | NBC Select,7.0,0.0,0.0,0.0,0.0,0
2024-08-23 22:45:15.806,"The Gulf of Mexico is hot, but hurricane season is ominously quiet",12.0,0.0,0.0,0.0,0.0,0
2024-10-18 17:42:10.459,"Harris courts male voters on fantasy sports, sports betting and video game platforms",13.0,0.0,0.0,0.0,0.0,0
2024-10-09 09:41:33.692,Amazon Prime Big Deal Days 2024: What to know about the event,12.0,0.0,1.0,0.0,0.0,0
2025-03-11 18:36:48.611,"How to Clean a Mattress in 7 Easy Steps, According to Experts",12.0,0.0,0.0,0.0,0.0,0
2024-05-06 06:55:01.418,CIA director may travel to Israel for more cease-fire talks as hopes fade for last-ditch deal,16.0,0.0,0.0,0.0,0.0,0
2024-03-05 18:26:46.551,U.N. finds 'clear and convincing' information that hostages have been raped in Gaza,13.0,1.0,0.0,0.0,0.0,0
2021-05-12 15:34:00.000,The 8 best smart sprinkler controller systems this year,9.0,0.0,0.0,0.0,0.0,0
2024-10-10 18:56:14.599,‘Lieutenant Dan’ survives Hurricane Milton in sailboat in Tampa,9.0,0.0,0.0,0.3333333333333333,1.0,0
2023-10-12 21:55:48.389,"Discarded sandals, open liquor bottles: Israel music festival grounds show remnants of a celebration cut short",16.0,0.0,1.0,0.0,0.0,0
2024-07-14 11:00:39.000,Hunting for AI bots? These four words could do the trick,11.0,0.0,0.0,0.0,0.0,0
2025-01-30 15:11:10.452,14 Best Brushes and Combs for Every Hair Type | NBC Select,12.0,0.0,0.0,0.0,0.0,0
2024-10-18 20:22:58.790,"Iowa school shooter showed 'warning signs' and 'copycat behavior,' police say",11.0,2.0,0.0,0.0,0.0,0
2024-09-24 20:34:53.365,How to clean and season a cast iron skillet,9.0,0.0,0.0,0.0,0.0,0
2021-11-19 18:27:54.941,A hit song wins a Latin Grammy. One of its songwriters is in a Cuban prison.,16.0,0.0,0.0,0.0,0.0,0
2023-08-02 09:49:30.395,Beijing floods: 20 dead and 27 missing in China rain,10.0,0.0,1.0,0.0,0.0,0
2024-07-21 09:17:35.870,South Korea responds to North’s trash balloons with loudspeaker broadcasts,10.0,0.0,0.0,0.0,0.0,0
2022-08-03 03:41:00.685,How the abortion vote in Kansas may determine the future right in the state,14.0,0.0,0.0,0.0,0.0,0
2024-01-19 10:00:40.000,Student debt canceled for 74k borrowers in White House loan forgiveness,11.0,0.0,0.0,0.0,0.0,0
2020-12-10 17:42:00.000,Trump's election fight includes over 50 lawsuits. It's not going well.,11.0,0.0,0.0,0.0,0.0,0
2023-04-11 16:34:43.983,Security and political crises in Israel converge to create a perfect storm,12.0,0.0,0.0,0.0,0.0,0
2024-09-23 20:00:40.000,Who are the American hostages still held by Hamas in Gaza?,11.0,0.0,0.0,0.0,0.0,0
2024-05-14 19:12:53.581,Protests around the world commemorate 76th anniversary of the Nakba and call for a cease-fire in Gaza,17.0,0.0,0.0,0.3333333333333333,1.0,0
2024-06-13 00:08:52.409,Democrats to force vote for protections for IVF as election-year messaging heats up,13.0,0.0,0.0,0.0,0.0,0
2024-02-18 11:00:40.000,Conservative activist Charlie Kirk helped oust Ronna McDaniel at the RNC. Now the knives are out for him.,18.0,0.0,0.0,0.6666666666666666,2.0,0
2023-12-12 17:28:49.674,"BTS’ V pens letter as Jungkook and Jimin, final two members joining South Korean military, begin service",17.0,0.0,0.0,0.5,2.0,0
,Hurricane Milton: At least 14 deaths confirmed after monster storm slams into Florida,13.0,0.0,1.0,0.0,0.0,0
2021-08-31 18:54:00.000,Keep your CDC vaccine card safe with these Covid vaccination card holders,12.0,0.0,0.0,0.5,1.0,0
2024-07-28 13:02:17.653,Fears that war will widen grow as Israel retaliates for a strike that killed 12,15.0,0.0,0.0,0.0,0.0,0
2024-03-13 13:15:51.736,Inside Israel’s allegations against UNRWA in Gaza,7.0,0.0,0.0,0.0,0.0,0
2024-09-11 23:33:48.019,"More than 337,000 people visit Taylor Swift's link to register to vote",12.0,0.0,0.0,0.5,1.0,0
2021-02-14 02:16:00.000,"After acquitting Trump, McConnell slams him for a 'disgraceful dereliction of duty'",12.0,0.0,0.0,0.5,1.0,0
2022-08-01 20:44:11.953,"Capitol rioter Guy Reffitt gets longest Jan. 6 sentence, but no terrorism enhancement",13.0,0.0,0.0,0.3333333333333333,1.0,0
2020-07-22 13:32:00.000,"How to sanitize your phone and other tech, according to doctors",11.0,0.0,0.0,0.0,0.0,0
2023-10-07 23:23:00.835,War in Israel tests Biden's foreign policy case for 2024,10.0,0.0,0.0,0.3333333333333333,1.0,0
2024-09-27 01:36:23.176,NYC Mayor Eric Adams charged with bribery and wire fraud in scheme spanning nearly 10 years,16.0,0.0,0.0,0.3333333333333333,1.0,0
2024-04-28 16:07:51.617,Key mediator Qatar urges Israel and Hamas to do more to reach a cease-fire deal,15.0,0.0,0.0,0.0,0.0,0
2023-08-10 16:27:52.643,Americans held in Iran moved to house arrest in prisoner swap deal,12.0,0.0,0.0,0.0,0.0,0
2026-03-13 17:11:33.696,"The Best Sunrise Alarm Clocks of 2026, According to Experts",10.0,0.0,0.0,0.0,0.0,0
2022-10-29 12:00:35.000,Elected official from Connecticut admits he entered Capitol during Jan. 6 attack,12.0,0.0,0.0,0.0,0.0,0
2024-05-26 08:41:04.295,Israeli hostage's plea to Hamas captors lays bare yearning for peace,11.0,0.0,0.0,0.0,0.0,0
2024-03-27 10:00:00.000,"Biden's case for re-election is improving, but his polling against Trump is still shaky",14.0,0.0,0.0,0.0,0.0,0
2023-10-12 18:27:57.324,Biden honors Matthew Shepard and condemns anti-LGBTQ violence,8.0,0.0,0.0,0.5,1.0,0
2024-01-06 14:57:39.925,FBI captures three Jan. 6 fugitives at Florida ranch on the third anniversary of the Capitol attack,17.0,0.0,0.0,0.0,0.0,0
2024-01-19 00:06:32.519,Judge in Trump Georgia case sets hearing on accusations of misconduct by prosecutors as Fani Willis goes on attack,19.0,0.0,0.0,0.3333333333333333,1.0,0
2024-07-30 16:49:15.172,Boxers previously barred from women's events will fight in Paris Olympics,11.0,0.0,0.0,0.0,0.0,0
2024-07-06 13:25:40.144,"Reformist Masoud Pezeshkian wins Iran’s presidential runoff election, besting hard-liner Saeed Jalili",12.0,0.0,0.0,0.6666666666666666,2.0,0
2024-10-07 23:26:23.631,Senate candidate Tim Sheehy says women 'indoctrinated' on abortion,9.0,1.0,0.0,0.5,1.0,0
2024-10-09 21:35:17.990,"Despite last-minute cleanup efforts, Helene's debris piles remain a threat during Hurricane Milton",13.0,0.0,0.0,0.3333333333333333,1.0,0
2023-06-21 14:13:26.407,Modi’s White House visit highlights deep diaspora divides,8.0,0.0,0.0,0.0,0.0,0
2022-08-07 08:30:05.688,"Once feared, illicit fentanyl is now a drug of choice for many opioid users",14.0,0.0,0.0,0.0,0.0,0
2023-06-09 22:12:55.056,Federal indictment accuses Trump of lying and scheming to keep documents he knew were classified,15.0,0.0,0.0,1.0,1.0,0
2024-02-29 20:58:27.594,Alabama Senate and House pass bills to protect IVF after court ruling,12.0,0.0,0.0,0.0,0.0,0
2024-10-04 09:00:43.000,Harris is playing it safe. Some Democrats worry that could doom her campaign.,13.0,0.0,0.0,0.5,1.0,0
2024-10-18 13:43:44.214,"NFL stadiums could experience $11 billion in climate-related losses by 2050, a new report finds",15.0,0.0,0.0,0.0,0.0,0
2024-08-20 15:25:34.710,Former Trump official Stephanie Grisham to speak at the Democratic convention,11.0,0.0,0.0,0.3333333333333333,1.0,0
2023-10-30 17:03:06.934,Illinois man charged with murder in the fatal stabbing of a Palestinian American boy pleads not guilty,17.0,0.0,0.0,0.0,0.0,0
2021-06-28 08:30:00.000,Hamas wins Palestinian hearts as Gaza conflict threatens broader shift,10.0,0.0,0.0,0.0,0.0,0
2023-12-21 20:00:40.000,"TikTok’s content on some political subjects aligns with the Chinese government, study says",13.0,0.0,0.0,0.0,0.0,0
2021-05-04 19:00:00.000,8 best comfortable work-from-home pants for men,7.0,0.0,0.0,0.0,0.0,0
2024-10-03 15:39:06.957,Two more storms gain strength in Atlantic following devastation of Hurricane Helene,12.0,0.0,0.0,0.0,0.0,0
2024-09-08 17:47:28.034,Maya Rudolph nabs sixth Emmy and Angela Basset wins her first at Creative Arts Emmys,15.0,0.0,0.0,0.4,2.0,0
2024-08-21 00:25:47.559,"Young voters take a new look at Harris, but some are waiting instead of committing",15.0,0.0,0.0,1.0,1.0,0
2024-06-21 23:04:00.903,U.S. military members discuss seeking conscientious objector status over support of Israel in Gaza,14.0,0.0,0.0,0.0,0.0,0
2024-09-26 17:20:23.727,Wayfair’s Way Days is returning this October — here’s what you need to know,14.0,0.0,0.0,0.0,0.0,0
2024-03-26 14:49:08.378,Biden aims to make North Carolina a top battleground — but Trump isn't worried yet,15.0,0.0,0.0,0.3333333333333333,1.0,0
2023-07-13 20:45:07.056,Mark Cuban says he won't run for president with third party in 2024,13.0,0.0,0.0,0.3333333333333333,1.0,0
,Trump urges supporters to vote early while calling process 'stupid',10.0,1.0,0.0,0.0,0.0,0
2024-10-15 16:00:40.000,Gen Z advocacy group launches TikTok campaign against voting for Jill Stein,12.0,0.0,0.0,0.6666666666666666,2.0,0
2024-04-04 19:08:31.822,Judge denies Trump bid to dismiss classified documents case using Presidential Records Act,13.0,0.0,0.0,0.5,1.0,0
2024-10-04 02:16:37.500,Tim Walz makes direct appeal to conflicted Muslim voters,9.0,0.0,0.0,0.5,1.0,0
2024-06-12 11:09:41.432,Jin from K-pop group BTS finishes military service in South Korea,11.0,0.0,0.0,0.3333333333333333,1.0,0
2026-02-06 20:05:44.736,27 Thoughtful Valentine’s Day Gifts She’ll Actually Love,8.0,0.0,0.0,0.0,0.0,0
2024-10-08 09:00:41.000,Evangelical environmentalists push for climate votes as election nears,9.0,0.0,0.0,0.0,0.0,0
2022-08-16 20:03:02.351,"President Joe Biden signs major climate, health care and tax bill into law",13.0,0.0,0.0,1.0,1.0,0
2024-09-25 18:14:41.398,Poll: Project 2025 is broadly known and severely unpopular with voters,11.0,0.0,1.0,0.0,0.0,0
2023-06-23 16:59:38.542,Trump spoke at a fundraiser for Jan. 6 defendants,9.0,0.0,0.0,0.0,0.0,0
2021-04-10 08:30:00.000,"Inside Egypt's 3,000-year-old 'lost golden city'",6.0,1.0,0.0,0.0,0.0,0
2024-02-14 16:00:41.000,"The Amazon’s crucial water cycle faces collapse, scientists say",9.0,0.0,0.0,0.0,0.0,0
2024-09-24 18:01:53.109,"Russia, Iran and China are using AI in election interference efforts, U.S. intelligence officials say",15.0,0.0,0.0,0.0,0.0,0
2023-10-13 21:09:54.462,"'Everybody is scared': As Gaza faces threat of ground invasion, tensions run high in Israel",15.0,1.0,1.0,0.0,0.0,0
2024-08-19 02:27:59.097,Democratic National Committee releases party platform ahead of convention,9.0,0.0,0.0,0.0,0.0,0
2024-10-20 04:36:30.757,Elon Musk announces $1M giveaway for voters who sign petition in battleground states,13.0,0.0,0.0,0.0,0.0,0
2023-05-04 19:29:24.119,Four Proud Boys members found guilty of seditious conspiracy in Jan. 6 trial,13.0,0.0,0.0,0.0,0.0,0
2024-07-21 23:49:39.798,Kamala Harris is officially running for president. Will any Democrats challenge her?,12.0,0.0,0.0,0.5,1.0,0
2024-10-10 13:50:00.699,Harris seeks to recapture Obama-era energy as he rallies for her in Pennsylvania,13.0,0.0,0.0,0.6666666666666666,2.0,0
2024-09-27 16:04:07.391,Bad blood with Republicans drives a decline in Taylor Swift's poll numbers,12.0,0.0,0.0,0.5,1.0,0
2020-01-11 09:30:00.000,Why Jerusalem's ancient past is once again the battleground for its future,12.0,0.0,0.0,0.0,0.0,0
2024-03-13 16:35:24.749,Trump supporter charged with firing gun during Jan. 6 attack ordered detained,12.0,0.0,0.0,0.0,0.0,0
2025-04-30 14:27:26.366,"18 Best Sunscreens for Dark Skin Tones, According to Experts",10.0,0.0,0.0,0.0,0.0,0
2024-05-09 12:46:00.058,Israel fury at Biden's threat to cut off weapons over Rafah invasion,12.0,0.0,0.0,0.3333333333333333,1.0,0
2023-06-07 17:55:43.546,N.Y. funeral home owner arrested after Jan. 6 sleuths ID'd him,11.0,0.0,0.0,0.0,0.0,0
2023-05-12 21:37:00.000,"19 best pet products for dogs and cats, according to pet owners",12.0,0.0,0.0,0.0,0.0,0
2023-07-19 00:39:56.348,Israeli President Isaac Herzog and Biden meet amid tensions over Netanyahu's policies,12.0,0.0,0.0,0.75,3.0,0
2024-09-23 23:13:46.737,Iranian president says he doesn't want war with Israel,9.0,0.0,0.0,0.0,0.0,0
2024-03-22 21:00:00.000,Fewer people using Elon Musk’s X as it struggles to keep users,12.0,0.0,0.0,1.0,1.0,0
2024-06-29 09:44:12.902,Iran to hold runoff election between reformist Pezeshkian and hard-liner Jalili,11.0,0.0,0.0,0.3333333333333333,1.0,0
2024-07-20 16:16:00.821,China raises Middle East diplomatic ambitions with talks between Hamas and rival Fatah,13.0,0.0,0.0,0.0,0.0,0
2024-10-01 10:00:00.000,Arizona abortion-rights advocates pour $15 million into ballot measure ad blitz,11.0,0.0,0.0,0.0,0.0,0
2024-10-16 09:00:41.000,"At a time of despair in Gaza, a newborn brings hope",11.0,0.0,0.0,0.0,0.0,0
2020-02-03 22:46:00.000,"Schiff's powerful closing speech: 'Is there one among you who will say, Enough!'?",13.0,1.0,1.0,0.0,0.0,0
2021-08-24 22:52:00.000,FCC looks to fine conservative activists $5 million for false mail voting robocalls,13.0,0.0,0.0,0.0,0.0,0
2023-09-12 11:11:36.303,Iranian president says Tehran will spend the $6 billion released in prisoner exchange ‘wherever we need it’,17.0,0.0,0.0,0.0,0.0,0
2024-10-15 18:49:04.894,"Pro-Hamas group that helped organize college protests is a 'sham charity,' Treasury says",13.0,1.0,0.0,0.0,0.0,0
2025-01-03 15:31:10.366,"The Best Cat Litter Boxes of 2026, According to Veterinarians",10.0,0.0,0.0,0.0,0.0,0
2023-03-31 22:46:23.622,"What to know about Juan Merchan, the judge in the Trump indictment case",13.0,0.0,0.0,0.5,1.0,0
2024-05-03 20:40:17.030,"How to clean your shower curtain liner, according to experts",10.0,0.0,0.0,0.0,0.0,0
2020-06-19 11:48:45.000,"As Israel debates West Bank annexation, here's what two former peace envoys think",13.0,0.0,0.0,0.0,0.0,0
2023-04-15 02:03:52.527,Trump reports little Truth Social income in financial disclosure,9.0,0.0,0.0,0.0,0.0,0
2024-02-20 09:33:22.160,Hunt for Hamas leader Yahya Sinwar heats up after video emerges,11.0,0.0,0.0,0.6666666666666666,2.0,0
2022-11-03 16:53:23.021,Israel's Netanyahu makes comeback as Israeli PM Lapid concedes defeat,10.0,0.0,0.0,0.3333333333333333,1.0,0
2023-04-25 20:54:56.598,Proud Boys blame Trump as defendants prepare to find out fate in sedition trial,14.0,0.0,0.0,0.0,0.0,0
2023-04-18 20:43:30.394,Fox News and Dominion reach $787.5 million settlement in defamation lawsuit,11.0,0.0,0.0,0.0,0.0,0
2023-07-16 00:38:58.499,Ron DeSantis fires roughly a dozen staffers in campaign shake-up,10.0,0.0,0.0,0.5,1.0,0
2022-12-23 12:00:41.000,"McConnell calls out 'diminished' Trump, vows not to bow to his candidates in 2024",14.0,1.0,0.0,0.6666666666666666,2.0,0
2024-07-13 00:42:31.204,Jack Smith urges Trump classified docs judge to set aside Clarence Thomas opinion on special counsels,16.0,0.0,0.0,0.5,2.0,0
2024-10-18 23:41:39.081,"Cuba power outage: Entire island goes dark, 10 million affected after electrical grid fails",14.0,0.0,1.0,0.0,0.0,0
2023-09-20 21:23:38.851,Trump gets hit from all sides for testing a softer abortion message 'in order to win',16.0,1.0,0.0,0.0,0.0,0
2023-07-19 16:17:53.054,Jan. 6 rioter who charged police while carrying a gun sentenced to 7 years,14.0,0.0,0.0,0.0,0.0,0
2024-10-18 15:46:08.933,Some Palestinians are proud of Sinwar's defiant last stand,9.0,0.0,0.0,0.0,0.0,0
2021-04-19 21:26:00.000,"Capitol Police Officer Brian Sicknick died of natural causes after riot, medical examiner says",14.0,0.0,0.0,0.5,1.0,0
2024-01-30 23:38:00.348,Senate online child safety hearing: What to know,8.0,0.0,1.0,0.0,0.0,0
2023-05-25 20:37:13.089,Oath Keepers founder sentenced to 18 years in Jan. 6 seditious conspiracy case,13.0,0.0,0.0,0.0,0.0,0
,Trump targets young men with nicotine pouch and Jake Paul ads,11.0,0.0,0.0,1.0,1.0,0
2026-02-06 19:04:55.762,"How to Get Rid of Chapped Lips, According to Dermatologists",10.0,0.0,0.0,0.0,0.0,0
2024-01-31 23:09:02.382,Victims of Hamas attack in Israel and their families blame Iran in new federal lawsuit,15.0,0.0,0.0,0.0,0.0,0
2024-07-30 03:34:33.250,'White dudes' rally to elect Kamala Harris as the first female president,12.0,1.0,0.0,0.5,1.0,0
2022-09-01 20:20:39.664,Ex-NYPD officer who assaulted D.C. officer on Jan. 6 gets record 10-year sentence,13.0,0.0,0.0,0.0,0.0,0
2022-05-12 08:15:12.451,Zelenskyy's rise: From 'Dancing with the Stars' and 'Paddington 2' to facing down Putin,14.0,2.0,1.0,0.5,1.0,0
2022-07-26 20:12:00.000,Why the Midea U is my favorite air conditioner yet,10.0,0.0,0.0,0.0,0.0,0
2021-03-19 18:15:00.000,"'She was a big kid': Son of Hyun Jung Grant, killed in Atlanta shootings, recalls last moment they spent together",20.0,1.0,1.0,0.5,1.0,0
2024-04-18 09:49:25.328,Qatar re-evaluating its role as mediator in Gaza cease-fire talks,10.0,0.0,0.0,0.0,0.0,0
2024-10-04 19:13:50.340,"Biden says the election will be 'free and fair,' but 'I don't know whether it will be peaceful'",18.0,2.0,0.0,1.0,1.0,0
,N.Y.C. has worst air quality in the world due to Canadian wildfires,12.0,0.0,0.0,0.0,0.0,0
2022-09-28 23:42:33.949,The 2022 elections see the abortion script flipped in favor of Democrats,12.0,0.0,0.0,0.0,0.0,0
2024-03-05 10:00:40.000,Michelle Obama's office says the former first lady 'will not be running for president' in 2024,16.0,0.0,0.0,0.3333333333333333,1.0,0
2022-05-03 02:58:46.856,"Draft opinion indicates Supreme Court will overturn Roe v. Wade, Politico reports in extraordinary leak",15.0,0.0,0.0,0.3333333333333333,1.0,0
2022-09-21 21:36:54.816,Capitol Police Officer Eugene Goodman offers new Jan. 6 details at trial of QAnon believer,15.0,0.0,0.0,0.25,1.0,0
2024-09-20 13:00:40.000,"Wigs, robotic guns and exploding pagers: Israel has a long history of hunting down its enemies",16.0,0.0,1.0,0.0,0.0,0
2023-12-13 04:47:50.775,Charges in Beverly Hills attack on Jewish couple could amount to life in prison,14.0,0.0,0.0,0.0,0.0,0
2020-07-06 13:30:00.000,'Psych' star Dulé Hill on Hollywood diversity and the legacy of 'The West Wing',14.0,2.0,0.0,0.3333333333333333,1.0,0
2024-06-18 18:09:23.310,Putin praises Kim Jong Un's support for Ukraine war as he heads to North Korea,15.0,0.0,0.0,0.5,2.0,0
2024-09-25 21:20:10.224,House votes to condemn Biden and Kamala Harris over Afghanistan withdrawal,11.0,0.0,0.0,0.25,1.0,0
2022-09-21 13:32:25.587,Wave of protests in Iran reflects seething anger over how its regime treats women,14.0,0.0,0.0,0.0,0.0,0
2024-10-14 13:18:47.951,U.S. says to send powerful THAAD defense system to Israel,10.0,0.0,0.0,0.0,0.0,0
2024-05-23 16:19:59.610,NOAA issues highest-ever early forecast for hurricane season,8.0,0.0,0.0,0.0,0.0,0
2022-06-27 20:34:51.000,Why Smartish's Wallet Slayer Vol. 1 iPhone case is worth the buy,12.0,0.0,0.0,0.0,0.0,0
2024-10-17 22:09:44.423,Trump once called Jan. 6 a 'heinous attack.' Now he calls it a 'day of love.',16.0,2.0,0.0,0.0,0.0,0
2023-05-05 18:41:53.840,Coalition aims to put abortion rights on Florida's 2024 ballot,10.0,0.0,0.0,0.0,0.0,0
2024-01-25 04:16:08.284,Do Stanley cups contain lead or pose a risk of lead poisoning? Experts weigh in,15.0,0.0,0.0,1.0,1.0,0
2024-08-20 18:55:11.299,Andy Beshear draws rebuke from Vance over abortion comments,9.0,0.0,0.0,0.5,1.0,0
2023-09-25 10:00:40.000,Republicans' anti-Trump effort flounders,4.0,0.0,0.0,0.0,0.0,0
2024-10-17 23:41:25.933,Sinwar’s death offers an opening to end the war in Gaza – and a test for Netanyahu,17.0,0.0,0.0,0.5,1.0,0
2024-10-18 18:32:39.487,Trump calls judge overseeing his Jan. 6 case 'the most evil person',12.0,1.0,0.0,0.0,0.0,0
2020-10-31 01:59:00.000,"Iran targeting U.S. state voter rolls and spreading election propaganda, officials say",12.0,0.0,0.0,0.0,0.0,0
2023-03-28 21:48:46.568,What to know about the Israeli protests over Netanyahu's judicial reforms,11.0,0.0,0.0,0.5,1.0,0
2023-10-07 18:50:35.871,Hamas says it has taken ‘dozens’ of Israelis hostage,9.0,0.0,0.0,0.0,0.0,0
2024-05-24 13:32:05.289,Israeli military recovers bodies of 3 more hostages from Gaza,10.0,0.0,0.0,0.0,0.0,0
2025-11-17 20:14:26.184,The Best Advent Calendars of 2025 to Treat Yourself This Holiday Season,12.0,0.0,0.0,0.0,0.0,0
2024-09-28 12:00:00.000,Chinese adoptees say they feel conflicted after China announces end to international adoptions,13.0,0.0,0.0,0.0,0.0,0
2024-07-15 02:09:20.489,Trump rally shooter identified as 20-year-old Thomas Matthew Crooks,9.0,0.0,0.0,0.3333333333333333,1.0,0
2024-04-03 23:08:53.212,Are smartphones harmful to youth mental health? Experts torn on Jonathan Haidt’s book,13.0,0.0,0.0,1.0,1.0,0
2024-08-13 00:24:03.474,Judge rules against RFK Jr.'s bid to appear on New York ballot this fall,14.0,0.0,0.0,0.0,0.0,0
2023-11-17 00:58:48.343,Brazil's Christ the Redeemer statue welcomes Taylor Swift with unique display,11.0,0.0,0.0,0.3333333333333333,1.0,0
2023-11-30 20:21:51.530,The 19 best gifts for the book lover in your life,11.0,0.0,0.0,0.0,0.0,0
2026-02-17 18:21:38.844,Moccamaster Review 2026: Why This Coffee Maker is Worth the Hype,11.0,0.0,1.0,0.0,0.0,0
2021-06-13 20:36:00.000,Netanyahu era ends in Israel as new government survives key parliament vote,12.0,0.0,0.0,0.5,1.0,0
2024-04-02 20:07:30.472,"Iran vows retaliation on Israel after commanders’ deaths, raising fears of war spiraling",13.0,0.0,0.0,0.0,0.0,0
2023-06-23 13:20:25.946,"Beijing sizzles at 106 degrees, hottest June day recorded in China's capital",12.0,0.0,0.0,0.0,0.0,0
2023-07-23 10:00:41.000,2024 GOP candidates forced to grapple with Iowa's 6-week abortion ban,11.0,0.0,0.0,0.0,0.0,0
2024-09-16 22:20:05.112,Biden gives historic interview to LGBTQ newspaper,7.0,0.0,0.0,0.0,0.0,0
2024-02-07 16:59:16.006,Florida Supreme Court hears arguments over an abortion rights ballot measure,11.0,0.0,0.0,0.0,0.0,0
,Israeli military indicates it searched Gaza cemetery for bodies of hostages,11.0,0.0,0.0,0.0,0.0,0
2023-06-27 12:10:00.000,The best dog and cat food: Select Pet Awards 2023,10.0,0.0,1.0,0.0,0.0,0
2023-03-06 19:49:00.000,11 best skin care products for sensitive skin,8.0,0.0,0.0,0.0,0.0,0
2024-10-14 21:43:46.637,"Armed man arrested on suspicion of threatening FEMA workers, authorities say",11.0,0.0,0.0,0.0,0.0,0
2024-03-02 11:00:41.000,'Banker to the poor' Muhammad Yunus faces jail in Bangladesh,10.0,1.0,0.0,0.5,1.0,0
2023-09-26 10:00:41.000,New Orleans braces for drinking water emergency from drought-stricken Mississippi River,11.0,0.0,0.0,0.0,0.0,0
2025-01-10 16:13:03.209,Garmin Forerunner 165 Review 2026 | NBC Select,8.0,0.0,0.0,0.0,0.0,0
2024-01-24 21:50:06.693,"A group of Palestinian men waving a white flag is shot at, killing 1",14.0,0.0,0.0,0.0,0.0,0
2024-04-08 18:20:30.605,"Trump's many, many positions on abortion: A timeline",8.0,0.0,1.0,0.0,0.0,0
2024-07-18 14:56:08.800,Ukraine concerned over Trump's pick of J.D. Vance as VP nominee,11.0,0.0,0.0,0.0,0.0,0
2022-03-16 10:00:51.868,"1 year after Atlanta-area spa shootings, Asian American community is still healing",12.0,0.0,0.0,0.0,0.0,0
2024-10-18 16:57:49.272,Biden in Germany speaks of hope of a cease-fire in Gaza after Sinwar death,14.0,0.0,0.0,0.0,0.0,0
2024-02-10 15:31:16.929,New Jan. 6 footage appears to show rioter firing a gun in the air during Capitol attack,17.0,0.0,0.0,0.0,0.0,0
2023-07-15 18:09:29.296,Israeli Prime Minister Netanyahu hospitalized,5.0,0.0,0.0,0.5,1.0,0
2024-06-15 21:22:48.504,Trump launches group to build Black support at Detroit church event,11.0,0.0,0.0,0.0,0.0,0
2024-10-18 09:00:40.000,How votes get counted and reported on election night — and how NBC News gathers and checks the data,19.0,0.0,0.0,0.0,0.0,0
2024-01-28 05:55:00.303,"U.S., U.K. among 9 countries pausing funding to UNRWA amid allegations 12 employees were part of Oct. 7 attack",19.0,0.0,0.0,0.0,0.0,0
2024-05-29 19:24:34.404,"7 Best Turkish Towels of 2026, Recommended by Experts",9.0,0.0,0.0,0.0,0.0,0
2022-11-09 06:52:28.048,"Josh Shapiro is declared the winner of the 2022 Pennsylvania Governor midterm election, defeating Doug Mastriano",16.0,0.0,0.0,0.5,2.0,0
2024-06-04 18:38:22.962,Biden signs executive action drastically tightening border,7.0,0.0,0.0,0.0,0.0,0
2022-09-16 01:04:42.154,Federal judge appoints special master to review documents seized at Mar-a-Lago,11.0,0.0,0.0,0.0,0.0,0
2024-10-18 21:57:52.439,Harris says it is part of the American tradition for VPs not to criticize the president,16.0,0.0,0.0,0.5,1.0,0
2025-02-05 22:27:51.873,The Best Deals on Valentine’s Day Flowers and Plants to Shop Right Now,13.0,0.0,0.0,0.0,0.0,0
2023-10-13 01:00:41.000,Here’s why any Israeli attempt to rescue the 150 hostages in Gaza will be ‘brutal’ and painful,17.0,0.0,0.0,0.0,0.0,0
2025-12-10 21:14:07.756,The Best Alpha Hydroxy Acid Products for Your Skin | NBC Select,12.0,0.0,0.0,0.0,0.0,0
2024-12-19 19:35:19.847,The Best Gifts for Teachers in 2025 | NBC Select,10.0,0.0,0.0,0.0,0.0,0
2024-10-18 21:23:33.516,Texas husband held on $1M bond in wife's strangulation death that was first reported as suicide,16.0,0.0,0.0,0.0,0.0,0
,"Abortion rights, gun violence in the spotlight at final Michigan Senate debate",12.0,0.0,0.0,0.0,0.0,0
2024-10-16 18:42:00.255,Transgender models featured in Victoria’s Secret Fashion Show,8.0,0.0,0.0,0.0,0.0,0
2024-02-26 15:00:26.986,"How much water you really need to drink, according to experts",11.0,0.0,0.0,0.0,0.0,0
2023-08-25 13:59:14.024,"Putin didn't order plane crash to kill Prigozhin, Kremlin says",10.0,0.0,0.0,0.6666666666666666,2.0,0
2024-09-12 18:27:34.203,DOJ charges two brothers in Jan. 6 assault on a New York Times photographer,14.0,0.0,0.0,0.0,0.0,0
